url_path,views_total,views_unique
/norwegian-geotechnical-institute/geoinquire-va2-34-2,4,3
/norwegian-geotechnical-institute/geoinquire-va2-34-2/compare/new-instructions,2,1
/norwegian-geotechnical-institute/geoinquire-va2-34-2/projects,1,1
/norwegian-geotechnical-institute/geoinquire-va2-34-2/pulls,1,1
/norwegian-geotechnical-institute/geoinquire-va2-34-2/security,1,1
/norwegian-geotechnical-institute/geoinquire-va2-34-2/tree/main/Tool-HazardMap,1,1
/norwegian-geotechnical-institute/geoinquire-va2-34-2/tree/main/Tool-HazardMap/Data,1,1
