url_path,views_total,views_unique
/norwegian-geotechnical-institute/geoinquire-va2-34-2,7,5
/norwegian-geotechnical-institute/geoinquire-va2-34-2/tree/main/Tool-HazardMap,2,2
/norwegian-geotechnical-institute/geoinquire-va2-34-2/blob/main/Tool-HazardMap/Code/Hazard.py,1,1
/norwegian-geotechnical-institute/geoinquire-va2-34-2/tree/main/Tool-HazardMap/Code,1,1
/norwegian-geotechnical-institute/geoinquire-va2-34-2/tree/main/Tool-HazardMap/Data,1,1
